SATISFACTION_WITH_FINANCIAL_CONDITION,SPENDING_COMPARISON_TO_INCOME,DIFFICULTY_COVERING_EXPENSES,FIN_ANXIETY,EMERGENCY_FUNDS,CONFIDENCE_GET_2000,CREDIT_RECORD_RATING,CHECKING_ACCOUNT,SAVINGS_ACCOUNT,OVERDRAW_CHECKING_ACCOUNT,REGULAR_CONTRIBUTION_TO_RETIREMENT,OTHER_INVESTMENTS,ALWAYS_PAY_CR_FULL_12MO,USED_PAYDAY_LOAN,DEBT_COLLECTED_12MO,TOO_MUCH_DEBT_STRENGTH,D2D_FINANCIAL_SKILL,FINANCIAL_KNOWLEDGE_ASSESS,RACE_ETHNICITY,EDUCATION_LEVEL,HIGHEST_EDUCATION_OF_RAISERS,NUM_DEPENDENT_CHILDREN,BINARIZED_GENDER,AGE,LAYOFF_PANDEMIC,EXPECT_INHERIT_10K_PLUS,STATE,FIN_ED_HS,Z,FIN_HEALTH
8.0,9.0,4.5,2.0,9.0,9.0,4.5,9.0,9.0,9.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,7.5,2,4,4.0,6,1,1,2.0,1.0,25,1.0,1,134.5
0.0,0.0,0.0,7.0,0.0,0.0,2.25,0.0,9.0,4.5,9.0,0.0,0.0,9.0,9.0,0.0,4.5,0.0,1,2,1.0,6,1,2,2.0,2.0,13,4.0,0,54.25
2.0,4.5,4.5,7.0,0.0,6.0,2.25,9.0,9.0,0.0,0.0,9.0,4.5,9.0,0.0,1.5,7.5,6.0,1,4,3.0,1,1,5,2.0,1.0,42,4.0,0,81.75
5.0,0.0,4.5,6.0,0.0,6.0,9.0,9.0,9.0,9.0,4.5,9.0,0.0,9.0,9.0,3.0,7.5,6.0,1,5,4.5,3,1,2,2.0,2.0,42,4.0,0,105.5
0.0,4.5,0.0,7.0,0.0,0.0,2.25,9.0,0.0,0.0,4.5,0.0,4.5,9.0,0.0,0.0,3.0,3.0,1,4,3.0,6,1,3,2.0,2.0,35,4.0,0,46.75
8.0,9.0,9.0,3.0,9.0,9.0,9.0,9.0,9.0,9.0,4.5,0.0,9.0,9.0,9.0,6.0,7.5,6.0,1,6,5.0,6,1,2,2.0,2.0,34,4.0,0,134.0
8.0,4.5,4.5,4.0,4.5,4.5,4.5,9.0,0.0,9.0,4.5,0.0,4.5,9.0,9.0,4.5,4.5,4.5,1,3,2.0,3,1,4,4.5,4.5,49,4.0,0,93.0
9.0,9.0,9.0,1.0,4.5,9.0,9.0,9.0,0.0,9.0,0.0,9.0,4.5,9.0,9.0,9.0,9.0,9.0,1,2,2.0,2,1,3,1.0,2.0,49,4.0,0,127.0
2.0,4.5,4.5,5.0,0.0,6.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,9.0,9.0,0.0,4.5,4.5,1,2,3.0,1,1,2,2.0,1.0,20,4.0,0,94.0
0.0,0.0,4.5,7.0,0.0,0.0,2.25,9.0,0.0,9.0,4.5,0.0,0.0,9.0,0.0,0.0,9.0,9.0,2,4,4.0,6,1,4,2.0,1.0,43,1.0,1,63.25
3.0,4.5,4.5,7.0,0.0,9.0,4.5,9.0,9.0,9.0,4.5,0.0,4.5,9.0,9.0,6.0,9.0,6.0,1,2,2.0,6,2,1,2.0,2.0,30,4.0,0,107.5
6.0,9.0,9.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,2,6,2.0,1,1,6,2.0,2.0,19,2.0,1,152.0
4.0,0.0,9.0,3.0,9.0,6.0,6.75,9.0,9.0,9.0,9.0,0.0,9.0,9.0,9.0,4.5,9.0,7.5,1,6,5.0,2,1,5,2.0,1.0,10,1.0,1,121.75
3.0,4.5,0.0,7.0,9.0,6.0,6.75,9.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,3.0,7.5,6.0,2,6,5.0,4,1,4,1.0,2.0,12,4.0,0,115.75
2.0,0.0,4.5,4.0,0.0,0.0,2.25,9.0,0.0,9.0,4.5,0.0,4.5,9.0,0.0,4.5,4.5,4.5,1,3,2.0,6,1,5,2.0,2.0,30,4.0,0,62.25
5.0,4.5,4.5,7.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,9.0,9.0,0.0,9.0,7.5,1,6,6.0,3,2,4,2.0,1.0,2,4.0,0,118.5
6.0,0.0,4.5,4.0,9.0,6.0,6.75,9.0,9.0,9.0,4.5,9.0,9.0,9.0,9.0,4.5,7.5,7.5,1,5,4.0,6,1,2,2.0,2.0,27,4.0,0,123.25
0.0,0.0,4.5,7.0,0.0,6.0,0.0,9.0,9.0,0.0,4.5,0.0,4.5,9.0,0.0,0.0,9.0,7.5,1,2,2.0,1,1,2,1.0,2.0,20,4.0,0,70.0
7.0,9.0,9.0,3.0,0.0,9.0,6.75,9.0,9.0,9.0,4.5,9.0,9.0,9.0,9.0,9.0,7.5,9.0,1,5,2.0,1,1,2,1.0,2.0,8,2.0,1,136.75
8.0,9.0,9.0,1.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.5,1,6,5.0,5,1,5,2.0,2.0,49,2.0,1,142.5
8.0,0.0,9.0,5.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1,4,2.0,5,1,6,2.0,1.0,27,4.0,0,139.0
1.0,9.0,9.0,7.0,0.0,0.0,9.0,9.0,0.0,9.0,4.5,4.5,9.0,9.0,9.0,9.0,7.5,7.5,2,6,5.0,6,1,2,1.0,2.0,3,4.0,0,113.0
3.0,0.0,4.5,3.0,0.0,4.5,2.25,9.0,0.0,0.0,4.5,0.0,0.0,3.0,0.0,1.5,7.5,7.5,2,6,5.0,1,1,4,2.0,2.0,29,2.0,1,50.25
7.0,4.5,9.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1,6,4.5,6,1,5,2.0,2.0,27,1.0,1,153.5
3.0,9.0,9.0,6.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,0.0,9.0,7.5,1,4,5.0,2,1,4,1.0,1.0,6,4.0,0,133.5
5.0,0.0,9.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,1,6,2.0,5,1,6,2.0,2.0,13,1.0,1,126.0
7.0,0.0,4.5,7.0,9.0,9.0,6.75,0.0,0.0,4.5,4.5,4.5,0.0,1.0,0.0,3.0,7.5,3.0,2,4,2.0,6,1,1,1.0,1.0,5,2.0,1,71.25
4.0,0.0,9.0,2.0,0.0,9.0,4.5,9.0,0.0,9.0,4.5,0.0,4.5,9.0,0.0,4.5,3.0,3.0,1,4,2.0,2,1,2,1.0,1.0,46,4.0,0,75.0
6.0,4.5,4.5,7.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,6.0,7.5,4.5,1,4,6.0,1,1,4,2.0,1.0,50,4.0,0,130.0
6.0,0.0,4.5,5.0,9.0,9.0,6.75,9.0,9.0,9.0,4.5,4.5,9.0,9.0,9.0,6.0,6.0,6.0,2,5,4.0,5,2,1,2.0,4.5,38,4.0,0,121.25
8.0,0.0,4.5,4.0,9.0,9.0,6.75,9.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,7.5,6.0,6.0,1,6,4.5,1,1,4,2.0,1.0,13,1.0,1,123.75
6.0,0.0,9.0,5.0,9.0,6.0,4.5,9.0,9.0,9.0,4.5,9.0,9.0,4.5,9.0,6.0,6.0,6.0,1,6,6.0,6,1,2,4.5,1.0,40,4.0,0,120.5
0.0,9.0,0.0,4.0,0.0,6.0,4.5,0.0,0.0,4.5,4.5,4.5,4.5,9.0,9.0,7.5,4.5,4.5,1,2,2.0,6,1,2,2.0,2.0,48,4.0,0,76.0
4.0,9.0,9.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,4.5,0.0,0.0,9.0,9.0,4.5,6.0,4.5,1,4,3.0,5,1,4,2.0,4.5,45,1.0,1,117.5
8.0,0.0,4.5,4.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,3.0,9.0,7.5,9.0,9.0,1,3,2.0,1,1,3,1.0,2.0,38,2.0,1,117.0
5.0,9.0,0.0,1.0,0.0,0.0,0.0,9.0,9.0,0.0,4.5,0.0,4.5,9.0,0.0,9.0,9.0,5.25,2,1,1.0,1,2,3,1.0,2.0,5,4.0,0,74.25
3.0,0.0,4.5,1.0,0.0,6.0,2.25,9.0,9.0,0.0,4.5,0.0,0.0,2.0,0.0,1.5,0.0,4.5,2,6,2.0,1,2,4,2.0,2.0,5,4.0,0,47.25
5.0,0.0,4.5,7.0,9.0,9.0,2.25,9.0,0.0,9.0,9.0,9.0,0.0,2.0,0.0,0.0,6.0,9.0,2,5,3.0,1,1,2,1.0,2.0,26,4.0,0,89.75
3.0,0.0,9.0,4.0,9.0,6.0,4.5,9.0,0.0,9.0,4.5,0.0,9.0,2.0,9.0,4.5,4.5,4.5,1,2,2.0,2,1,1,2.0,2.0,20,1.0,1,91.5
5.0,4.5,4.5,5.0,9.0,6.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,9.0,9.0,3.0,6.0,6.0,2,2,1.0,2,1,4,2.0,2.0,12,2.0,1,121.0
7.0,0.0,9.0,3.0,9.0,9.0,6.75,9.0,9.0,0.0,9.0,9.0,0.0,9.0,9.0,9.0,7.5,7.5,1,6,5.0,2,1,2,2.0,1.0,38,4.0,0,121.75
0.0,4.5,0.0,7.0,0.0,3.0,2.25,0.0,0.0,4.5,4.5,4.5,4.5,9.0,0.0,7.5,4.5,6.0,2,4,2.0,4,1,4,2.0,2.0,10,4.0,0,61.75
8.0,0.0,9.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,3.0,9.0,0.0,7.5,9.0,1,6,5.0,1,1,2,2.0,2.0,48,2.0,1,133.5
7.0,0.0,9.0,3.0,4.5,6.0,4.5,9.0,9.0,9.0,4.5,0.0,0.0,9.0,9.0,9.0,9.0,7.5,2,6,5.0,6,1,2,2.0,2.0,6,4.0,0,109.0
7.0,0.0,9.0,4.0,9.0,6.0,6.75,9.0,0.0,0.0,0.0,0.0,9.0,1.0,9.0,7.5,7.5,7.5,1,6,5.0,3,1,3,1.0,1.0,13,2.0,1,92.25
6.0,9.0,9.0,6.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.5,6.0,2,5,5.0,1,2,3,2.0,1.0,29,2.0,1,151.5
0.0,9.0,9.0,1.0,0.0,0.0,2.25,9.0,0.0,9.0,4.5,0.0,4.5,9.0,9.0,0.0,9.0,3.0,1,1,3.0,1,1,2,1.0,2.0,38,4.0,0,78.25
7.0,9.0,9.0,4.0,9.0,6.0,6.75,9.0,9.0,9.0,4.5,9.0,9.0,4.5,9.0,4.5,9.0,6.0,2,2,3.0,6,1,1,1.0,1.0,22,1.0,1,133.25
0.0,0.0,4.5,5.0,0.0,0.0,4.5,9.0,9.0,9.0,4.5,0.0,4.5,9.0,9.0,9.0,4.5,3.0,1,1,2.0,6,2,1,1.0,1.0,38,4.0,0,84.5
2.0,4.5,4.5,7.0,0.0,0.0,4.5,9.0,9.0,0.0,4.5,0.0,0.0,4.5,9.0,7.5,6.0,4.5,2,2,2.0,2,1,2,2.0,2.0,17,4.0,0,76.5
0.0,9.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,4.5,4.5,4.5,4.5,9.0,9.0,9.0,0.0,7.5,2,2,3.0,6,1,1,2.0,2.0,6,1.0,1,77.5
7.0,4.5,4.5,6.0,9.0,6.0,4.5,9.0,9.0,0.0,9.0,0.0,9.0,3.0,9.0,1.5,7.5,7.5,1,6,5.0,1,1,2,1.0,1.0,13,4.0,0,106.0
0.0,4.5,4.5,5.0,0.0,6.0,2.25,9.0,0.0,9.0,4.5,0.0,0.0,9.0,9.0,0.0,4.5,4.5,1,4,3.0,6,1,3,2.0,2.0,51,4.0,0,71.75
6.0,9.0,9.0,6.0,0.0,9.0,4.5,9.0,9.0,0.0,4.5,0.0,4.5,9.0,9.0,9.0,7.5,3.0,1,4,6.0,6,2,1,1.0,2.0,38,4.0,0,108.0
8.0,4.5,4.5,5.0,9.0,9.0,9.0,9.0,9.0,9.0,4.5,9.0,9.0,9.0,0.0,9.0,7.5,9.0,1,4,3.0,6,1,2,1.0,1.0,38,2.0,1,133.0
7.0,0.0,9.0,6.0,9.0,6.0,9.0,9.0,9.0,0.0,9.0,9.0,9.0,3.0,9.0,7.5,6.0,7.5,2,6,5.0,6,1,2,2.0,1.0,38,2.0,1,124.0
4.0,9.0,9.0,1.0,9.0,9.0,4.5,9.0,9.0,9.0,4.5,0.0,4.5,9.0,9.0,7.5,7.5,6.0,1,3,1.0,6,1,5,2.0,1.0,49,4.0,0,120.5
6.0,9.0,9.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,4.5,9.0,0.0,9.0,9.0,1.5,7.5,6.0,1,5,5.0,5,1,4,2.0,2.0,51,4.0,0,128.5
6.0,9.0,9.0,4.0,0.0,6.0,6.75,9.0,9.0,9.0,4.5,0.0,0.0,9.0,9.0,4.5,7.5,4.5,2,6,5.0,2,2,4,2.0,2.0,7,4.0,0,106.75
6.0,9.0,9.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,9.0,9.0,9.0,2,2,2.0,2,1,3,2.0,4.5,32,4.0,0,142.0
7.0,0.0,9.0,5.0,9.0,6.0,6.75,9.0,9.0,9.0,4.5,0.0,4.5,9.0,9.0,9.0,9.0,7.5,2,4,1.0,5,2,6,2.0,2.0,25,4.0,0,122.25
0.0,9.0,0.0,5.0,0.0,3.0,6.75,9.0,9.0,0.0,4.5,0.0,4.5,9.0,9.0,3.0,7.5,4.5,1,4,1.0,1,1,4,4.5,2.0,38,1.0,1,83.75
1.0,4.5,0.0,4.0,9.0,6.0,2.25,9.0,0.0,9.0,4.5,0.0,4.5,9.0,0.0,0.0,7.5,9.0,1,6,4.0,6,1,4,2.0,2.0,35,1.0,1,79.25
5.0,9.0,9.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.5,6.0,6.0,2,4,1.0,1,1,4,2.0,2.0,21,4.0,0,145.5
5.0,9.0,9.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,4.5,9.0,0.0,9.0,9.0,3.0,9.0,7.5,2,4,2.0,2,1,4,2.0,2.0,41,4.0,0,130.0
9.0,9.0,9.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,9.0,9.0,4.5,1,2,2.0,5,1,5,2.0,1.0,30,1.0,1,143.5
6.0,0.0,9.0,1.0,0.0,9.0,9.0,9.0,0.0,9.0,4.5,0.0,0.0,9.0,9.0,9.0,9.0,9.0,1,5,4.0,4,1,3,2.0,2.0,28,4.0,0,101.5
4.0,0.0,4.5,6.0,9.0,6.0,4.5,9.0,9.0,0.0,9.0,9.0,0.0,9.0,9.0,0.0,6.0,7.5,1,5,5.0,2,1,3,2.0,1.0,28,4.0,0,101.5
6.0,9.0,9.0,5.0,0.0,9.0,2.25,9.0,9.0,9.0,0.0,0.0,0.0,9.0,9.0,4.5,7.5,4.5,1,2,2.0,5,1,4,1.0,2.0,30,4.0,0,101.75
4.0,9.0,0.0,5.0,4.5,6.0,6.75,9.0,4.5,9.0,4.5,4.5,4.5,3.0,0.0,7.5,3.0,6.0,1,1,1.0,6,1,1,2.0,4.5,51,2.0,1,90.75
2.0,4.5,0.0,7.0,0.0,4.5,0.0,9.0,9.0,0.0,4.5,4.5,0.0,4.5,0.0,3.0,0.0,4.5,2,2,2.0,2,2,4,2.0,2.0,3,4.0,0,57.0
6.0,0.0,9.0,5.0,9.0,6.0,6.75,9.0,9.0,9.0,4.5,9.0,9.0,9.0,9.0,4.5,6.0,6.0,2,3,2.0,1,1,4,1.0,4.5,1,4.0,0,125.75
2.0,0.0,0.0,7.0,0.0,9.0,0.0,9.0,9.0,0.0,4.5,0.0,4.5,4.5,9.0,3.0,4.5,1.5,1,4,3.0,1,1,2,1.0,2.0,38,1.0,1,67.5
9.0,9.0,4.5,7.0,0.0,0.0,4.5,9.0,0.0,9.0,4.5,0.0,0.0,2.0,9.0,3.0,6.0,6.0,1,2,2.0,6,1,5,2.0,2.0,40,4.0,0,82.5
0.0,9.0,0.0,7.0,0.0,0.0,4.5,9.0,0.0,9.0,4.5,0.0,0.0,9.0,9.0,3.0,4.5,4.5,1,6,5.0,6,1,4,2.0,2.0,45,4.0,0,73.0
6.0,4.5,9.0,5.0,0.0,0.0,4.5,9.0,0.0,9.0,4.5,0.0,0.0,9.0,9.0,7.5,9.0,6.0,1,4,1.0,1,2,3,2.0,2.0,40,1.0,1,92.0
8.0,9.0,9.0,3.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,7.5,2,6,6.0,5,2,6,2.0,2.0,21,4.0,0,144.5
6.0,9.0,9.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.5,1,6,2.0,3,1,4,2.0,1.0,30,2.0,1,150.5
9.0,0.0,9.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,9.0,0.0,9.0,9.0,9.0,9.0,9.0,2,2,2.0,6,1,6,2.0,2.0,19,4.0,0,127.0
4.0,4.5,4.5,5.0,0.0,0.0,4.5,9.0,9.0,9.0,4.5,0.0,9.0,9.0,9.0,4.5,6.0,4.5,1,2,6.0,6,1,3,2.0,2.0,13,4.0,0,96.0
7.0,9.0,9.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.5,7.5,6.0,1,6,5.0,2,1,4,2.0,1.0,8,4.0,0,149.0
7.0,9.0,9.0,3.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.5,9.0,7.5,1,4,3.0,2,1,4,2.0,1.0,38,1.0,1,151.0
4.0,0.0,9.0,4.0,0.0,9.0,6.75,9.0,0.0,9.0,4.5,9.0,9.0,9.0,9.0,4.5,4.5,6.0,2,6,5.0,6,1,2,2.0,2.0,31,4.0,0,106.25
2.0,9.0,4.5,7.0,0.0,3.0,2.25,9.0,9.0,0.0,4.5,4.5,9.0,9.0,0.0,0.0,6.0,4.5,2,4,2.0,5,2,4,2.0,2.0,7,4.0,0,83.25
5.0,9.0,9.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,4.5,9.0,0.0,9.0,9.0,9.0,9.0,6.0,2,4,2.0,6,1,1,2.0,2.0,6,4.0,0,139.5
4.0,0.0,4.5,4.0,0.0,3.0,4.5,0.0,0.0,4.5,4.5,4.5,0.0,9.0,0.0,3.0,4.5,4.5,1,2,2.0,5,1,4,1.0,2.0,28,1.0,1,54.5
6.0,9.0,9.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,7.5,1,4,3.0,5,1,6,2.0,4.5,27,1.0,1,141.5
3.0,4.5,4.5,2.0,0.0,6.0,9.0,9.0,0.0,9.0,4.5,0.0,9.0,9.0,9.0,7.5,1.5,6.0,1,2,2.0,3,1,3,2.0,4.5,13,4.0,0,93.5
2.0,9.0,4.5,5.0,0.0,3.0,4.5,9.0,9.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0,7.5,7.5,1,4,3.0,1,1,3,2.0,1.0,49,2.0,1,88.0
0.0,9.0,0.0,4.0,0.0,0.0,2.25,0.0,0.0,4.5,4.5,4.5,4.5,4.5,0.0,0.0,7.5,7.5,2,4,6.0,5,1,5,2.0,2.0,37,2.0,1,52.75
6.0,9.0,9.0,7.0,0.0,6.0,6.75,9.0,9.0,0.0,4.5,0.0,0.0,9.0,9.0,7.5,6.0,6.0,1,4,6.0,1,1,4,2.0,2.0,49,4.0,0,103.75
3.5,4.5,4.5,7.0,0.0,0.0,2.25,9.0,9.0,9.0,4.5,0.0,4.5,9.0,9.0,9.0,9.0,4.5,2,2,2.0,3,1,1,1.0,2.0,19,4.0,0,98.25
6.0,9.0,4.5,6.0,4.5,3.0,4.5,9.0,9.0,4.5,9.0,0.0,0.0,9.0,9.0,3.0,9.0,6.0,2,6,5.0,6,2,2,2.0,4.5,9,4.0,0,105.0
0.0,0.0,0.0,7.0,0.0,6.0,0.0,9.0,9.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0,6.0,6.0,2,6,6.0,2,1,3,1.0,4.5,9,4.0,0,70.0
3.0,4.5,4.5,7.0,0.0,0.0,2.25,9.0,0.0,0.0,4.5,0.0,4.5,3.0,9.0,0.0,9.0,6.0,2,2,2.0,5,1,4,2.0,2.0,41,4.0,0,66.25
4.0,4.5,4.5,7.0,9.0,6.0,4.5,9.0,9.0,0.0,4.5,9.0,0.0,3.0,0.0,0.0,4.5,6.0,1,2,1.0,3,1,2,1.0,2.0,37,4.0,0,84.5
7.0,0.0,9.0,5.0,9.0,6.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,3.0,9.0,9.0,7.5,7.5,2,6,5.0,6,1,2,2.0,1.0,38,2.0,1,135.0
9.0,4.5,9.0,7.0,9.0,3.0,2.25,9.0,0.0,0.0,0.0,9.0,4.5,9.0,9.0,4.5,4.5,9.0,2,2,2.0,6,1,1,1.0,2.0,18,4.0,0,102.25
8.0,9.0,9.0,5.0,9.0,6.0,6.75,9.0,9.0,9.0,0.0,0.0,0.0,9.0,9.0,6.0,9.0,7.5,1,2,1.0,1,1,5,2.0,4.5,49,1.0,1,120.25
9.0,0.0,4.5,5.0,9.0,9.0,0.0,9.0,9.0,9.0,0.0,9.0,9.0,2.0,0.0,1.5,9.0,9.0,2,5,4.0,1,1,2,1.0,1.0,25,4.0,0,103.0
3.0,9.0,9.0,3.0,9.0,6.0,9.0,9.0,9.0,9.0,4.5,0.0,9.0,9.0,9.0,6.0,9.0,9.0,1,3,2.0,5,1,4,2.0,2.0,49,4.0,0,130.5
6.0,9.0,9.0,4.0,9.0,9.0,6.75,9.0,9.0,9.0,9.0,9.0,0.0,4.5,9.0,1.5,9.0,6.0,1,4,3.0,2,1,2,2.0,1.0,45,1.0,1,127.75
9.0,9.0,9.0,4.0,9.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,0.0,9.0,9.0,4.5,9.0,9.0,1,4,5.0,6,1,3,2.0,1.0,38,1.0,1,134.5
0.0,0.0,4.5,5.0,0.0,6.0,4.5,9.0,9.0,0.0,4.5,0.0,0.0,9.0,9.0,1.5,7.5,6.0,1,4,3.0,1,1,4,2.0,2.0,28,4.0,0,75.5
9.0,9.0,9.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1,6,4.0,2,1,3,1.0,2.0,35,4.0,0,154.0
8.0,9.0,9.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,9.0,9.0,9.0,9.0,7.5,7.5,1,6,5.0,6,1,5,2.0,4.5,13,4.0,0,133.0
8.0,9.0,9.0,4.0,9.0,9.0,6.75,9.0,9.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,7.5,1,6,5.0,2,1,3,2.0,2.0,8,4.0,0,140.25
6.0,9.0,9.0,6.0,9.0,9.0,6.75,9.0,9.0,9.0,4.5,0.0,0.0,9.0,9.0,0.0,9.0,9.0,1,6,5.0,6,1,4,2.0,2.0,38,4.0,0,122.25
4.0,4.5,4.5,7.0,9.0,3.0,4.5,9.0,0.0,0.0,4.5,9.0,0.0,9.0,0.0,3.0,6.0,6.0,1,7,5.0,4,1,3,1.0,1.0,20,4.0,0,83.0
4.0,0.0,4.5,4.0,9.0,6.0,6.75,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,4.5,4.5,6.0,1,5,6.0,6,1,5,2.0,2.0,30,4.0,0,121.25
0.0,4.5,4.5,7.0,4.5,0.0,2.25,0.0,0.0,4.5,4.5,4.5,4.5,9.0,9.0,0.0,9.0,6.0,1,6,5.0,6,1,2,1.0,2.0,40,4.0,0,73.75
9.0,9.0,0.0,1.0,9.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,2,2,2.0,1,1,2,2.0,4.5,1,4.0,0,136.0
5.0,0.0,4.5,5.0,0.0,6.0,4.5,9.0,0.0,0.0,4.5,0.0,0.0,9.0,9.0,6.0,4.5,4.5,1,4,6.0,6,1,2,2.0,1.0,6,2.0,1,71.5
6.0,9.0,9.0,3.0,9.0,9.0,6.75,9.0,9.0,9.0,4.5,0.0,0.0,9.0,9.0,3.0,9.0,6.0,1,2,5.0,6,1,6,2.0,2.0,49,4.0,0,119.25
0.0,4.5,0.0,7.0,0.0,3.0,2.25,9.0,9.0,0.0,4.5,4.5,0.0,9.0,4.5,0.0,1.5,3.0,1,6,6.0,6,2,1,2.0,2.0,27,4.0,0,61.75
6.0,9.0,4.5,5.0,0.0,6.0,6.75,9.0,0.0,0.0,4.5,9.0,4.5,9.0,0.0,7.5,7.5,7.5,2,2,2.0,2,1,3,2.0,2.0,25,4.0,0,95.75
4.0,9.0,4.5,4.0,9.0,3.0,4.5,9.0,9.0,9.0,9.0,0.0,9.0,9.0,0.0,4.5,9.0,9.0,2,4,3.0,2,2,1,2.0,2.0,32,4.0,0,114.5
8.0,0.0,9.0,7.0,0.0,9.0,4.5,9.0,9.0,0.0,4.5,0.0,9.0,3.0,9.0,1.5,6.0,9.0,2,2,2.0,2,1,4,2.0,1.0,24,4.0,0,97.5
7.0,9.0,9.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,1,5,3.0,5,2,6,2.0,1.0,10,4.0,0,143.0
2.0,4.5,0.0,6.0,0.0,3.0,2.25,9.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,4.5,4.5,1,4,5.0,6,2,1,1.0,4.5,38,4.0,0,56.75
4.0,9.0,4.5,5.0,0.0,3.0,4.5,9.0,9.0,4.5,9.0,0.0,0.0,9.0,9.0,4.5,6.0,6.0,2,6,5.0,6,2,2,2.0,2.0,9,4.0,0,96.0
0.0,9.0,0.0,7.0,0.0,0.0,6.75,9.0,9.0,0.0,0.0,0.0,4.5,9.0,9.0,0.0,0.0,4.5,2,5,3.0,6,2,4,1.0,2.0,10,4.0,0,67.75
7.0,9.0,0.0,5.0,9.0,3.0,0.0,9.0,0.0,0.0,4.5,9.0,9.0,1.0,9.0,3.0,4.5,7.5,1,6,5.0,3,1,4,1.0,2.0,10,4.0,0,89.5
4.0,0.0,4.5,5.0,9.0,6.0,9.0,9.0,9.0,9.0,4.5,0.0,9.0,9.0,9.0,3.0,7.5,4.5,1,4,3.0,6,1,5,2.0,2.0,10,4.0,0,111.0
6.0,9.0,9.0,4.0,0.0,9.0,6.75,9.0,9.0,9.0,4.5,9.0,9.0,9.0,9.0,4.5,0.0,9.0,2,5,2.0,2,1,2,2.0,2.0,13,2.0,1,124.75
3.0,4.5,9.0,6.0,0.0,0.0,2.25,9.0,9.0,9.0,4.5,0.0,0.0,3.0,0.0,3.0,9.0,7.5,1,6,5.0,5,2,4,2.0,2.0,10,1.0,1,78.75
0.0,4.5,0.0,7.0,0.0,0.0,4.5,9.0,9.0,9.0,4.5,9.0,4.5,9.0,0.0,3.0,7.5,6.0,1,4,3.0,6,1,2,2.0,2.0,40,4.0,0,86.5
